Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,sEx6YhiqYy75ZRMqZZiAecddR9t4aQawa8mEpUqeV3fyjmJeXXMYrQfsqU8rMr26BfHZwTACpKftueqzVXH3DSY,1649605521,2022-04-10T15:45:21,0.000005,HQXktPyc3pkhtNiPKhaVR5HoxzZESuHyvbxfnevjLPiP,inc,1,0,1,51YwNr2MQj7fbw5qsqTqxPtHA2kqJzyU63GNuu6SAViy,Solana Puppy Pound #5148,,,,
TokenChange,4966vSMpfRTZi15DzQv813U2AUjqf7bK3bGB7R3iWNVdTWzU9zpZHoeoXWkVrgo3uBxfyFUHCttFwUnJ1hgXom2j,1649605476,2022-04-10T15:44:36,0.000005,BfoQEBLKwko9Kpr3Pk2FY87JL3vQ4D6Eq51NTsWom4hp,dec,2976.347062272,9219.37024872,12195.717310992,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,
TokenChange,243wqdE1HRLxhh1Fqp6h9sFKTmxS7fUKGZEqC89J8tMQPaipKWU331X8EiKTMAy89W2Zs4kzhfjzYPNCBKT33tCo,1649518923,2022-04-09T15:42:03,0.00001,At9GqKebNEawZRKwqASYjXxpyVUd8ERanwmZnCGMZFPN,dec,-1000,5481,4481,95bzgMCtKw2dwaWufV9iZyu64DQo1eqw6QWnFMUSnsuF,LADA Token,LADA,,,
TokenChange,3SixgXPXtsDCorvG3GTSRSoAZJB8mQdPmTZ4UDfMnJdm2y3WUnBdU1kja7E4tqySqC5JpMfL93FzGC5oKEaCDTXg,1649518716,2022-04-09T15:38:36,0.000005,At9GqKebNEawZRKwqASYjXxpyVUd8ERanwmZnCGMZFPN,inc,5481,0,5481,95bzgMCtKw2dwaWufV9iZyu64DQo1eqw6QWnFMUSnsuF,LADA Token,LADA,,,
TokenChange,3SixgXPXtsDCorvG3GTSRSoAZJB8mQdPmTZ4UDfMnJdm2y3WUnBdU1kja7E4tqySqC5JpMfL93FzGC5oKEaCDTXg,1649518716,2022-04-09T15:38:36,0.000005,B7C3vbq7tiSDTEDSm66a3gt2xDnc5g1bRsMPuULCBh3B,inc,0.000235,,0.000235,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,4SyB1D6s9cpsqCbtMRDxCNgd5FaQAgBFqKhEswcDuoMVf91q8ZqzcYmAFPvgwnmk9b8sN95u8m96MxT2MdVqvFUc,1649515358,2022-04-09T14:42:38,0.000005,At9GqKebNEawZRKwqASYjXxpyVUd8ERanwmZnCGMZFPN,inc,0,,0,95bzgMCtKw2dwaWufV9iZyu64DQo1eqw6QWnFMUSnsuF,LADA Token,LADA,,,
TokenChange,4SyB1D6s9cpsqCbtMRDxCNgd5FaQAgBFqKhEswcDuoMVf91q8ZqzcYmAFPvgwnmk9b8sN95u8m96MxT2MdVqvFUc,1649515358,2022-04-09T14:42:38,0.000005,BkAHhPonCgN2kYHggkbHRiYk7Rt8L5FV5DaLyna3GXwr,inc,0,,0,BBUiBwwG2pLZFboPpbvqVXACs4r3HrNBaC73zzXspfYW,Fiya,FIYA,,,
TokenChange,4SyB1D6s9cpsqCbtMRDxCNgd5FaQAgBFqKhEswcDuoMVf91q8ZqzcYmAFPvgwnmk9b8sN95u8m96MxT2MdVqvFUc,1649515358,2022-04-09T14:42:38,0.000005,329wZMTrK7q8zKh3QxXZDMG9k8UFZ9DqdYfGBRyT7F1A,inc,0,,0,DfB1NY8Ftv3rDTnyffSVj5sr3ycFjLoUeNBEkTDvPQYn,Erra,ERRA,,,
TokenChange,4SyB1D6s9cpsqCbtMRDxCNgd5FaQAgBFqKhEswcDuoMVf91q8ZqzcYmAFPvgwnmk9b8sN95u8m96MxT2MdVqvFUc,1649515358,2022-04-09T14:42:38,0.000005,7XAAQ12voqwsdmS31fE4PNe8GD6ob8sjN4DUGwiQ6fEq,inc,0,,0,E5qNsCX91wqnLQQ25yEHTo3eujWGtqLe9daJvejRxikc,Wada,WADA,,,
TokenChange,32Zd6qU7z65NrmZaryEb4RQ58pnVG9xoZqXAUE1TLd9FjPMrcjoR7pttZKV73iZBUgYRJgrfxmEtgiap8QXJ6c2C,1649449298,2022-04-08T20:21:38,0.000005,242trQWJ33ShPau2agwib7yL1C516cofR4wtS1sb5yco,inc,1,,1,83C9zJvfFDfhrkbLnqWD35SLgvvJ33kw4RxAC6BB119X,Alien Art Academy #145,,,,
TokenChange,2H5gwAsVnZrdhqLZDEsW8UYD6h5F286ew78WBcrw656fPt2xH4p6Rw2X6VMqmVsdtiqtTx3TfjecakaWmkxbSgeA,1649448961,2022-04-08T20:16:01,0.000005,bc9M4v4LCjsXEXcKSLStHLWN5tZY1hRSUkt3pn2QnGV,inc,1,,1,4kEucjDrBBdMBqFtRJnz3DMN5XiTSX1Yng61Hc7UXzSX,Dino Kingz #1012,,,,
TokenChange,43z6JzTHZbMi3F4Nk5mKzEawct4j2hKrGV182rdnwa1vLd21irAttcvqr7UAHNNFwTZexrapqtdNutaqngcTe87h,1649448550,2022-04-08T20:09:10,0.000005,EZaPf6rjmb4RjP8BxEQo4MGvzXvaqyEXLbomhyoMbWiM,dec,-1,1,0,7uoZqZrsgK41YP3ykt8iTWiu8Ps3LBnDjeFHxrgoc8AT,The Mutant Cats #1381,,,,
TokenChange,5xyMKztxrtVcufRscKGmxoxekATpRGW8h4gAKTRh8zbX8Kb3r8QHvgSmbB23m2YkJHhU9tNMSyAX2ACr1qh2mSRZ,1649399187,2022-04-08T06:26:27,0.000005,EZaPf6rjmb4RjP8BxEQo4MGvzXvaqyEXLbomhyoMbWiM,inc,1,,1,7uoZqZrsgK41YP3ykt8iTWiu8Ps3LBnDjeFHxrgoc8AT,The Mutant Cats #1381,,,,
TokenChange,thESEWXYGBcB3fiJ3RrsQm61av5PyV4xdTbTmbCUB6TatkJsCkiE381JqNSD17WzSq65UZDP2fTsSrmiCVWtPZf,1649398010,2022-04-08T06:06:50,0.000005,2KeTvFRzbrseLKcvK7nerhHecXWQ53T1ZJqXkgCnfoUB,inc,1,,1,4V1KksPEw1PVjdwbewdAhdKieD37gSFwcAXGPoqKNQep,Baby Dino Kingz #2974,,,,
TokenChange,3ReqStZwRWDGaiDGnvJ7mGKxUrfbWePFFoMCBsTMNEDF9f8x2NBy8MENwc7ARruL6Z3uNitb7byVzSspZMMA8Mqq,1649397968,2022-04-08T06:06:08,0.000005,6WCJF4R1U3GNZ8vrzyeQQtLP9F9kysp8gHxFRFMNzXht,inc,1,,1,vrHLPHuuQ89rwMsycVGMF2agkrgWszfnJRKTfFXCFyB,Baby Dino Kingz #200,,,,
TokenChange,669byDxTE3j8uE2MzpsecbtCc31E7cEwCefmXrJoS16X6wXD7qoUirNSRNuT9SCbMXzbFyif4AZfRNywPX19a8bq,1649397940,2022-04-08T06:05:40,0.000005,4UFnxN7wkRht1QvmCFkpeNLLMbYWzXuTxkdX7qD5WfXX,inc,1,,1,FcpMEqroD4y49wjyGaVTjtLp2EPgj5UUfhmzKHLMHtDz,Baby Dino Kingz #1756,,,,
TokenChange,47DwC5thuQC2sNRyE4RuX2BtcqLBkCgjjmfsgxvUSNzDrDLuc3kjifTEMtRLGEar7Mc4dumpKNKpcFseYZ5Xh9SX,1649397888,2022-04-08T06:04:48,0.000005,72PXJjmYbzkjD1F47hTt6UsvD6QA8sAnKCdBkxAF2qHv,inc,1,,1,B2CGXKmxpTJR7nNvR2PBzYmvMdd1xHJkuyRcvhyVibim,Baby Dino Kingz #2158,,,,
TokenChange,4V9AZ2JMvjLRyppk4ioYqB9jxUFBaDmSVCmngKgjJoBes4P9asyjCe2QvnNapxFM8UWmrQog7pLDMXo4amJuYLK9,1649397833,2022-04-08T06:03:53,0.000005,2dBvsFwtSmvJKSMjW3qy1XauKfJKm4zoHVpg4fmjLVTb,inc,1,,1,ArroYmFctrxWHkwahEDD8Z5eMfr59H92V5QbWtp3EaXg,Baby Dino Kingz #42,,,,
TokenChange,2MrvZVF3FxrcUbbYuELLWLvzn1Z4bWLDrKG6yPCaxxAP4CapsPe22sN8Pz1eA6rYiYY4FxTtjAS3DaDAqtxQJUP7,1649396720,2022-04-08T05:45:20,0.000005,9S5SQ3RkrVxds614jcQmEriaGvXma3qd53tTFy4SuxAX,inc,1,,1,H8b5S71sA8dbhLG4erP5MLcsWEzFCCUcDQpK4RVvjrk8,OG Atadians #3045,,,,
TokenChange,2C6zscxt3yJTDo5DW4oJBPQS38o4CHdN2cdrqgh1mTVdAwM7kx8ey9mfgFBjKND4JDmgUH1Z6becCKG9ngRzGPDM,1649396626,2022-04-08T05:43:46,0.000005,DPcLKx9nEm92RbUQMjGVkoRHcCXt5GCrVcujYbfCtrDD,inc,3,,3,DoMeDNS2Yr6rTuNeSYHNL3cjof4H4YxudrzHY5P7XZsP,NA,,,,
TokenChange,2PJj5JnJ6dnUa8dx9qi9sWK1q1dZnSyTPycnfuJDKdvr4q83cvbEk8svfTvrGYe3kmsudnJqK2W8Ck4sVCYtfxY5,1649396556,2022-04-08T05:42:36,0.000005,4NyzW59ECy4pbkC6sbK6C1byzX3phB54dNY2pZ8YePJc,inc,1,,1,4wkrhccmzuwqDmJuxzdqiS4fZCxdMSdVU1b3bNM8ZnkD,Crusader #3677,,,,
TokenChange,3YnAF5Nf1QA7Jv9C6eFKyKNZz9vPBMsNNg6PnRfAPzfZE7fYzuhDtvNy4Vf4DtLQECPLLttjPpFa7NGwKmsgjM5L,1649396469,2022-04-08T05:41:09,0.000005,7CHZU6ZcY98KichRqx8FxQ4CPQfVHJ3zBxzV2gQivygf,inc,1,,1,Bc8WHt8tajjd1QgtJAHgV9qGwuNdMjcxWpZYa26jyt2H,Crusader #1738,,,,
TokenChange,5Sx4sHs2WJ9wCejDBAdGXiB95Qw2Xwny5FS5gc5UJHoUY1iZ4xgjcVRhTndyjmnqDYyo6Tg4whLLneb466B5tQVw,1649303160,2022-04-07T03:46:00,0.000005,2xazJP6D1sU8nD8K4iABuid1rZ69X46Vei4JwaWPThzz,dec,-1,1,0,E6piZ6cX2HHuJT18iEvGnZpFbcn3KUUK4FyhJd288Vnd,Blocksmith Labs #3266,,,,
TokenChange,5Sx4sHs2WJ9wCejDBAdGXiB95Qw2Xwny5FS5gc5UJHoUY1iZ4xgjcVRhTndyjmnqDYyo6Tg4whLLneb466B5tQVw,1649303160,2022-04-07T03:46:00,0.000005,kSjkvBCS7Bggo8iNsTNYuCBcA9jpDvTjbMxPXgRaNJx,dec,-1,1,0,EXcafv8G4yJTKVLMNsJvbwYKGBbSTaZzGzXG21q8rhzo,Blocksmith Labs #412,,,,
TokenChange,5CjSenhZbCr4aAQRA3wP5d2wETMoSYLyxMYuua2hM9qYqMqE4zJ5ayg5ydtSXd9Q7pJiicbw9xs3TiLKErXyia9n,1649285251,2022-04-06T22:47:31,0.000005,2xazJP6D1sU8nD8K4iABuid1rZ69X46Vei4JwaWPThzz,inc,1,,1,E6piZ6cX2HHuJT18iEvGnZpFbcn3KUUK4FyhJd288Vnd,Blocksmith Labs #3266,,,,
TokenChange,3Cvxa7MvezwQshoPz1hp1KrhqsdBZPRc6vRKY7SnCkQVAGfqXAsfABuktcKCUCbpBWwiQZJKYht8Mcg9vuNUaoEY,1649278219,2022-04-06T20:50:19,0.000005,kSjkvBCS7Bggo8iNsTNYuCBcA9jpDvTjbMxPXgRaNJx,inc,1,,1,EXcafv8G4yJTKVLMNsJvbwYKGBbSTaZzGzXG21q8rhzo,Blocksmith Labs #412,,,,
TokenChange,38VMgPh9ZvQy8oe2U1QVNuAEGrMxhZc9dewC4FvnaZWqbwPxahDRz5qnYhXZFwsQbEJjehFz4pG8A5F3VvM1HLYM,1649260124,2022-04-06T15:48:44,0.000005,HV4D3qJWDF82zcYmvKdM5PGW3ZwQpVJEazGnTao2R2i4,dec,-1,1,0,62hY2HNTs9NQzKiMYjYzcygniLzzEwZWZ2vKzC6VGtXR,Kamakura #1903,,,,
TokenChange,2XoLAT3vESZvyh7ZbBKYYYNrinoMjRESuJbZokxWrpEUS7v3DNdRZ5Udhgxz1An1ZJLt6ucBuUrPz96qBfrBfSkV,1649258987,2022-04-06T15:29:47,0.000005,4HhrdPdX49H52t9nDRf95ZVVukxMrcCKNg4L9ec6dJu8,dec,-1,1,0,2dT31MTgoeVywBva4rj7fhTCpRmMeXGSeLQQVnfoEYmG,TombStoned High Society #998,,,,
TokenChange,fJxT5HtmBqE7Bz2z2W6kzWcRCJ61iV1ZvoucQmFtYevmUGD3QWkv2gsxBKxay5LNQ6W6nvtvA1P58W9a2YXwCTe,1649257880,2022-04-06T15:11:20,0.000005,9NrZi4mitsP6z7rYKBe6u6Lm5TKsGCTYKi8m8zHgpgVU,dec,-1,1,0,CgdfFNDLrokNY8bvthKWLohFBRtxGafBQW9QfQJ5shiU,Cat Cartel #552,,,,
TokenChange,2XV31pR4K6BWT7x3DoCKnBPYudCWeKBBTcsEvxZKGb92jCEJe6TAuyUe9QeJa7nGwDVSgu2qwX9zu8fiHnFPfBru,1649257746,2022-04-06T15:09:06,0.000005,BUpBPaRKag4PiFvRdGPbjRBAVTphHX7PBjPfTXbnxQyh,dec,-1,1,0,J9Pc7b6WzZE3X3Lbn1PELf82Qtoad17rR7qqivLACehj,Cat Cartel #5444,,,,
TokenChange,6iUnu1G8ituqHWRMQ1JfAxPYaPX4M6dLThJtzQSD9PR6Y7mWN1EVdkvDRtiMUQac3ZPFfWfe4jsybjkBZTeKw1E,1649257724,2022-04-06T15:08:44,0.000005,FwXSCUFB57P4cghDFbtsk7g1JXkMGM8x6ckGtbfaJbmp,dec,-1,1,0,2dsz31ozQqkK6pAKEEHDoDBC7LAoS7LzEqhPUYLS8JBY,Cartel Kittens #6,,,,
TokenChange,4CnDJ6w9dzeTH6fHB5vQ8mKaXgBpKfC8KYWSxdHjiE6XgUFoWvvzwJetB2SFHgtG9ACiizi9Eok8pLPfL1BksxY4,1649257576,2022-04-06T15:06:16,0.000005,AbG2q4p6e9Me7g3YdUtFBi4kV4kDQFA8mPaYH1zLDEhP,inc,1,,1,8TYKVcDtBidWM6JDUWeY4NmeiewHwL3E6JXHqzmQXa2X,SOLGods 3383,,,,
TokenChange,3JzBL9RHBmUwLAwGw3TW5k1G3QDbiXLfMkFLziSWwqBHwxEVKxEUDkdeJSx3We1KXdUoBEmpmA81QDguJKs9poa1,1649257272,2022-04-06T15:01:12,0.000005,8Cxqn9cVA2Deq8r4s7ywtP4wAio48pUkyKyCTCDfdk1W,inc,1,,1,86wFBd5HNbCq2G9qffsm4u4U7rw1PuWMqPW9jTtz4wq7,Cet #4193,,,,
TokenChange,yZn4xAKctyUpiYe1f9RspDubMnqRZ7gPxMGzKLp1E3fke9LK65rxLZPTaMzRh5NzHqNv5kp4pPztkm6xuNAQnz5,1649256931,2022-04-06T14:55:31,0.000005,94LftsRtukNwTPLYjnq5YGxAkkAFpe6FA5LtVmLkHbbq,inc,1,,1,3zmBd7VBhcBhq4j65Fz9JM4APXnTPGHe1PC5Noh2Ak4d,SOLGods 112,,,,
TokenChange,2J3XtmUkyr6cBTarXNPFFE51JvX3UiWAZgHyrE9LiXupvPeG37t91E4w8d9DAn2RHYmZXaZtnnuhGTijdSrYwk8m,1649256691,2022-04-06T14:51:31,0.000005,4HhrdPdX49H52t9nDRf95ZVVukxMrcCKNg4L9ec6dJu8,inc,1,,1,2dT31MTgoeVywBva4rj7fhTCpRmMeXGSeLQQVnfoEYmG,TombStoned High Society #998,,,,
TokenChange,5h79kD99EwTymfKGBi7q23VFdc2VfDf17h2qhpakbdkseyT51TuDP2nRc14qcErH6XfCfyaHEsx2uDE51ejVZbge,1649256253,2022-04-06T14:44:13,0.000005,9NrZi4mitsP6z7rYKBe6u6Lm5TKsGCTYKi8m8zHgpgVU,inc,1,,1,CgdfFNDLrokNY8bvthKWLohFBRtxGafBQW9QfQJ5shiU,Cat Cartel #552,,,,
TokenChange,5hf6yjCvXJ3VkGLJS5mbe9BDpQqAKcDMukkSZQyszMSsvfS4jbMae4ZJKs62hSdCqHkqtrSfKpL1d4BxBRpS7F6L,1649254837,2022-04-06T14:20:37,0.000005,FwXSCUFB57P4cghDFbtsk7g1JXkMGM8x6ckGtbfaJbmp,inc,1,,1,2dsz31ozQqkK6pAKEEHDoDBC7LAoS7LzEqhPUYLS8JBY,Cartel Kittens #6,,,,
TokenChange,5S2ixVdBkCWjPNV6bx47zeWYZjRMseR8R2EHH7vmf2wr4ePMdyFTGTmVYh1k5kvK1vUF7maRmuvanRLfY8ZUNQaS,1649254634,2022-04-06T14:17:14,0.000005,HV4D3qJWDF82zcYmvKdM5PGW3ZwQpVJEazGnTao2R2i4,inc,1,,1,62hY2HNTs9NQzKiMYjYzcygniLzzEwZWZ2vKzC6VGtXR,Kamakura #1903,,,,
TokenChange,5bYffDtHAZ7hhmAtTfSe6mHCShPAxokdpNprgyTt7QKm2kbHD9YPfSRju4V4JKK1aZTJegr6FrJe7aD5Wj528joG,1649253651,2022-04-06T14:00:51,0.000005,BUpBPaRKag4PiFvRdGPbjRBAVTphHX7PBjPfTXbnxQyh,inc,1,,1,J9Pc7b6WzZE3X3Lbn1PELf82Qtoad17rR7qqivLACehj,Cat Cartel #5444,,,,
TokenChange,tgDZCSnewaxxKck6fZbeAJZMzWkbRDJhbt4fPBTSaZoL1hTc2yAhyPMi9GYCPaghtaraKLXpzfCXnERefN9MnqR,1648748291,2022-03-31T17:38:11,0.000005,BfoQEBLKwko9Kpr3Pk2FY87JL3vQ4D6Eq51NTsWom4hp,inc,0.208333328,9219.161915392,9219.37024872,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,
TokenChange,ugfyvfnKbWuZeVBiQXMgN2jt3L5UPZDP8Q7JPyeodYGAm6vuxyw7HHHE5fahTgkBn5qCf1mtbHvHF2z4iX1nZuq,1648748288,2022-03-31T17:38:08,0.000005,BfoQEBLKwko9Kpr3Pk2FY87JL3vQ4D6Eq51NTsWom4hp,inc,2723.118055424,6496.043859968,9219.161915392,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,
TokenChange,5CPR5hSpEWfjuyTeAg1T8n4JPF3KbRoQGJ681CJCdXuMxkJwVovgQh2EtnTug3GopGBcyHAjv7g287Hhm6rESYh9,1648748271,2022-03-31T17:37:51,0.000005,BfoQEBLKwko9Kpr3Pk2FY87JL3vQ4D6Eq51NTsWom4hp,inc,2723.059073024,3772.984786944,6496.043859968,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,
TokenChange,5C9nN3aHmrMzxsvQWdzErcgBhFzaBihDnDHkAPegLgJAVVNg5DD3PuSE7Pj1h99p2bSTDDLNUW9HY6ZuEtDmt5TN,1648748231,2022-03-31T17:37:11,0.000005,BfoQEBLKwko9Kpr3Pk2FY87JL3vQ4D6Eq51NTsWom4hp,inc,2681.673613312,1091.311173632,3772.984786944,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,
TokenChange,gjjQCnaF2qHeYY8QRK1PWv8dNnrfrY9YQzYvQFf3zha6Us5fs3qg85fhw9YkogbivoczUU2KFycA8Q613egtErC,1648748203,2022-03-31T17:36:43,0.000005,BfoQEBLKwko9Kpr3Pk2FY87JL3vQ4D6Eq51NTsWom4hp,inc,1091.311173632,0,1091.311173632,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,
TokenChange,GyfLeEhua3io8dwcbkrczRWqaYRP7iCT1ZcDiQ2L1txW1KYR2SPxim8srHwCqazzRYsssNQg3MHh6uXkQfzugNX,1648747955,2022-03-31T17:32:35,0.000005,BfoQEBLKwko9Kpr3Pk2FY87JL3vQ4D6Eq51NTsWom4hp,inc,0,,0,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,
TokenChange,2Nrb5Ck4N12AzF8kMuaC9J3uXqBoLheGxefKM8wUmkAwzeZXJFmkWfsVmsN78NKVZoz2qjoiXq3LzW4AvrszkSKi,1648563906,2022-03-29T14:25:06,0.000005,CpAGCVySdwPXdH4unkgE3mk5xRVbAGzkiy93Fy5DBNsv,inc,1,,1,ApHDur6bo6XWZmsPpPAGSebJ54iRghXtcDvqp8KrXSau,Solaris #2768,,,,
TokenChange,2QEMMYAxnQ2qmsqF7iDrC4Ecq5zTUqxcHXc3jiFLqYGHCzP9ZXcJz2M7KovQzSWDTkjgYMET4Hr2Z93hJfCAUcZs,1647975909,2022-03-22T19:05:09,0.000005,FtL2vBhmJocyLZLi37RTH7cqJVGcwdGvHJEyvPDeuV1b,dec,-1,1,0,2WgkH4NgiBRmXZMitgr69dM4xu4qgopqJCKqamMCXxWP,Solana Puppy Pound #2240,,,,
TokenChange,2QEMMYAxnQ2qmsqF7iDrC4Ecq5zTUqxcHXc3jiFLqYGHCzP9ZXcJz2M7KovQzSWDTkjgYMET4Hr2Z93hJfCAUcZs,1647975909,2022-03-22T19:05:09,0.000005,9yCWzYbDnF5Xs83V4rSt8zPP2oegNKJAb4eV3jZ7voGC,dec,-1,1,0,6MFUNexB8uozEdXygBcFSUj2RfwcRABK3JK7HPmLXeG5,Solana Puppy Pound #6029,,,,
TokenChange,45TXdJV5D4wUYSfeaCRLf4XGC4KcvxzCnoiPi7jNJVyGhPQBWJ8Yghgiw4ph5JC9mBTfH9atsf9DJHRoAexfpbBa,1647975879,2022-03-22T19:04:39,0.000005,XJmktuaJaSfXUTPo788pgUqjTy9frBjpScaQmuXmKdD,dec,-1,1,0,7Wazt8mPZVeRYhmGMY7U4X2JSsK591oK9jDKMYMYejus,Solana Puppy Pound #1482,,,,
TokenChange,45TXdJV5D4wUYSfeaCRLf4XGC4KcvxzCnoiPi7jNJVyGhPQBWJ8Yghgiw4ph5JC9mBTfH9atsf9DJHRoAexfpbBa,1647975879,2022-03-22T19:04:39,0.000005,EbUNsiCdoPK6zj8kaFW617vBM3JRFhX1HjuTwCzNAfZ7,dec,-1,1,0,9UpMqE6kXp19mqzGP3a6edgcHcvLU5YVdBbhUvAadhVU,Solana Puppy Pound #8074,,,,
TokenChange,45TXdJV5D4wUYSfeaCRLf4XGC4KcvxzCnoiPi7jNJVyGhPQBWJ8Yghgiw4ph5JC9mBTfH9atsf9DJHRoAexfpbBa,1647975879,2022-03-22T19:04:39,0.000005,HyAnk3QGKQp12k2nBxKYgXhmYaSSMMCbnJDsHxA1YtTv,dec,-1,1,0,DCdg6FKsRSSWhv887HeZFANJHNX3psKY8rS9hfEzanpP,Solana Puppy Pound #9708,,,,
TokenChange,5d6uDji8tWUfhzDRdRPHaWexgUTKfznzqsAus76Xz53oy84n6rKyWWFARoHVRH9gBzovq6LCN4Q28ELNPonhebFj,1647975662,2022-03-22T19:01:02,0.000005,FtL2vBhmJocyLZLi37RTH7cqJVGcwdGvHJEyvPDeuV1b,inc,1,,1,2WgkH4NgiBRmXZMitgr69dM4xu4qgopqJCKqamMCXxWP,Solana Puppy Pound #2240,,,,
TokenChange,5VPfozQNVoeCYEpRdGApZBLSTA2TMZoshskZeoW1ia3ba2TgeE3YjYQd7xJQ4XPDnJsTjjuRBwsfjSGXYYdBQaeG,1647975596,2022-03-22T18:59:56,0.000005,9yCWzYbDnF5Xs83V4rSt8zPP2oegNKJAb4eV3jZ7voGC,inc,1,,1,6MFUNexB8uozEdXygBcFSUj2RfwcRABK3JK7HPmLXeG5,Solana Puppy Pound #6029,,,,
TokenChange,58TEFrivuU3D3d9BN61VE4BnU8tDx6Eq85yKob8dvjGgCqkrqFa9rtpEYbno5oNmoPvuefCjc6R89usgMEyJqJDV,1647975512,2022-03-22T18:58:32,0.000005,XJmktuaJaSfXUTPo788pgUqjTy9frBjpScaQmuXmKdD,inc,1,,1,7Wazt8mPZVeRYhmGMY7U4X2JSsK591oK9jDKMYMYejus,Solana Puppy Pound #1482,,,,
TokenChange,2vZcwZhLdN9JRNeheoDLGyV4MQEEMpupRKFt9ErU7s3E8rbPa4SEG49D1tQX2asYM8PUPtQYEQ6HUU5pE447AFvb,1647975472,2022-03-22T18:57:52,0.000005,HyAnk3QGKQp12k2nBxKYgXhmYaSSMMCbnJDsHxA1YtTv,inc,1,,1,DCdg6FKsRSSWhv887HeZFANJHNX3psKY8rS9hfEzanpP,Solana Puppy Pound #9708,,,,
TokenChange,4Vd9GNt2aqqdLyzgm38neSKqL1fDSD9r4s2GKr799CKTkKzyKizd8qNp1RsMjK5EoP4LQzPyDVskxAdoqavK254T,1647975446,2022-03-22T18:57:26,0.000005,EbUNsiCdoPK6zj8kaFW617vBM3JRFhX1HjuTwCzNAfZ7,inc,1,,1,9UpMqE6kXp19mqzGP3a6edgcHcvLU5YVdBbhUvAadhVU,Solana Puppy Pound #8074,,,,
TokenChange,bhyqGi7MqpDjKQxWfKbPidq6psvq2YiDc1T4px6yTLB7Vyc9A6H2qDUfn8Kd7rZUzzpRdCWmYRDT3hVRSpvJNiw,1647973987,2022-03-22T18:33:07,0.000005,9hw2oMTwiJ1RSpqDQosxb1hrb7XJcp4vLEqjgeVweGFy,dec,-1,1,0,7KbUjiLdWEzj8r4C1oocpL6bKkNRVPEU6nFn1VUCGQyj,Solana Puppy Pound #5274,,,,
TokenChange,bhyqGi7MqpDjKQxWfKbPidq6psvq2YiDc1T4px6yTLB7Vyc9A6H2qDUfn8Kd7rZUzzpRdCWmYRDT3hVRSpvJNiw,1647973987,2022-03-22T18:33:07,0.000005,EFs8qgGVVzgqajCUudqgMcJrh7BgB3FuGTCHevAoTHmh,dec,-1,1,0,C2H32na3ihmrXxRWLBHbvGi2zLMkEGW6JBbcUn2MFrei,Solana Puppy Pound #397,,,,
TokenChange,5GXZFjdB13qNjfrrJwhB6MPJmdmGLriwW7yBQXh7KLzWcwBWrjjNbZfGuJx4ZoLtESxAnhybCT7e6TwDEGbGy2jp,1647968262,2022-03-22T16:57:42,0.000005,EFs8qgGVVzgqajCUudqgMcJrh7BgB3FuGTCHevAoTHmh,inc,1,,1,C2H32na3ihmrXxRWLBHbvGi2zLMkEGW6JBbcUn2MFrei,Solana Puppy Pound #397,,,,
TokenChange,3wkcNxNMXnENjve8nRz6JJpC9LXhoLN48fHsBCHzctJHTae4Dgz8wzNjC7r12k4DFGaWSfdYXvhcvkc6oZqKWkBK,1647968175,2022-03-22T16:56:15,0.000005,9hw2oMTwiJ1RSpqDQosxb1hrb7XJcp4vLEqjgeVweGFy,inc,1,,1,7KbUjiLdWEzj8r4C1oocpL6bKkNRVPEU6nFn1VUCGQyj,Solana Puppy Pound #5274,,,,
TokenChange,3bGoxqaJFNiCbN548tzrA9G5JR4Hn1XKD9qMaEhhKJL2LFVDCk9EoJDxG6Rt7zaTmopqmVgBJn9wRmah1r7a9YBH,1647965469,2022-03-22T16:11:09,0.000005,EAojEPenLnLJNuvYGsRMLNDLxFSnxmgo2cpe3W4a2kso,dec,-1,1,0,2LLe75TXCaR8wrvWNUrMXUo37UvxiFtZqT2nBvYJpPxv,Solana Puppy Pound #7499,,,,
