name,token_address,meta_data_img,full_img,rank_est,market_place_state.block_timestamp,date,market_place_state.escrow_address,market_place_state.signature,market_place_state.seller_address,market_place_state.buyer_address,market_place_state.type,market_place_state.marketplace_program_id,market_place_state.marketplace_instance_id,market_place_state.fee,market_place_state.amount,market_place_state.seller_referral_fee,market_place_state.seller_referral_address,market_place_state.buyer_referral_address,market_place_state.buyer_referral_fee,market_place_state.metadata,market_place_state.price
Solana Puppy Pound #2476,2iNP7iEdFsLnh4V13KHHD8kYhd351yrHjX3RyVGJ62S1,https://www.arweave.net/2-7tgYGZQBiCLUFRvIjQaccbl0THtLQI1GdEc2YzxaY?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/2iNP7iEdFsLnh4V13KHHD8kYhd351yrHjX3RyVGJ62S1,8730,"3/30/2022, 10:42:15 AM",3/30/2022,8gGoCcDmjKZ78CKrbZDEzChrdQfo8T3qEmN6MHeBB4Ab,w9EnvLs9sKLU27twQBj7JKeW7qiAJg9rSyqtFULPxWMMPK7SMZzkzndrUspUjPWrb433eeF9x7f78NmEiphEds1,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,ASUt7GASMNAqmN4A4S7HvVsPixA46EhZiWHkUfRxFVtc,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.057138,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},2.8569
Solana Puppy Pound #906,JDBi2gVc5Qx5KRuxDP4Dg7sWc5VB55Cuns8Q7AwQKFi5,https://www.arweave.net/uKotvOrAYpCfUgEXzJqGsVrJfH9K2B--POWB8c4s2mw?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/JDBi2gVc5Qx5KRuxDP4Dg7sWc5VB55Cuns8Q7AwQKFi5,7823,"3/30/2022, 3:18:42 AM",3/30/2022,2KyN6RBc8RBvQfNVCgzP6fyzmJS2CHaVDyrP6gJ34agt,2V8ca4sBNmSChwiXqcFCiB874SXUqzSkC2x3ZHDS57EBNaC5NaVkBhthP6Y8PExfH2xknxKbzewLHmK1Z8kQsgtV,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,H6wqsxtsGMVyjGVgGC16hmF5oK5DDQaS3RSP4kwMtTgw,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.074,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},3.7
Solana Puppy Pound #2271,FXnG5rR3GqUcyDsMapnUsBXxrbmWK3D99w3FKmPaTTtu,https://www.arweave.net/2JHASPguegX28C40-JqTWEWjoSBS1Pn6dbH-OjZwiFw?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/FXnG5rR3GqUcyDsMapnUsBXxrbmWK3D99w3FKmPaTTtu,4730,"3/30/2022, 3:19:35 AM",3/30/2022,36wCK71WetF97ZtnoeskpuSFgJacFT9bB4TPmpfwuVwr,5dsAovXP9whQhfwXS7Uv1oYZgu2gL2S8bY5VBtjQPVkt5n1b6FpGp62jzvdV5AGTawTxc8qJE9ji9c6NohEtbbH1,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,H6wqsxtsGMVyjGVgGC16hmF5oK5DDQaS3RSP4kwMtTgw,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0698,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},3.49
Solana Puppy Pound #1855,7ytTcYC25kLESGkEGdc6TmAQgC7wA7NjMcoi7TVaa3bJ,https://www.arweave.net/Wofn3XWfWTl6Cq6CdICHp-6LE3TEdssZZRPhem3MZSo?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/7ytTcYC25kLESGkEGdc6TmAQgC7wA7NjMcoi7TVaa3bJ,5904,"4/11/2022, 11:37:21 AM",4/11/2022,4qvK2kkCc3B5HrUbRHtQp99VcatZDxGfEjmFgBjzszPX,3BszJcPk1uqMzADe2BdUjEN2cyjZ2rVrSmaTsMf2bYbKRn38wm8R9b4VpYhSQYiGgqxHHfA16oMSo3oZtR9uxYZM,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,6BJ2KTJ5YVRx1YFwdpiTXPD3nZa2D14y5aifjLtrh3LL,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #1822,HpWR47pchhW5xbquLf2Tvdb2CeeNoRK6g7Hx3tJy4eRe,https://www.arweave.net/4ic3XSmdTSS4fpFnRZRxNMdECXPE3AgXkMgMuWws-1c?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/HpWR47pchhW5xbquLf2Tvdb2CeeNoRK6g7Hx3tJy4eRe,2813,"4/11/2022, 11:43:14 AM",4/11/2022,DzMn55K97L9NXrWLbB6RHxB81sUm1G86s7hzYkvyezJw,57467WSidnFygUCSRRN7Uo4i87a1GbnQRVRtRTkzXqBATcMUfhB2rkw1DQTogVdtrnmxbJTrYXPYTjgX3GDoCM6z,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,AAzUmKX8nTJepz9wHwp5k9vSkRJenFrH4AbwyoRT2rgs,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.032,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.6
Solana Puppy Pound #2014,HFXCiWyEyA5mjNRsqEv4qZz5BXifUADRqC5N2ikMYRix,https://www.arweave.net/tle_e_AFDodLImczfy3CavKytVA8Bav8AXzBCaR3v7M?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/HFXCiWyEyA5mjNRsqEv4qZz5BXifUADRqC5N2ikMYRix,908,"4/11/2022, 11:44:22 AM",4/11/2022,7By5j5NmYHRaeRuTQuiQvzoxMkPjSvtu51ao4NJuiBgM,3umqYr1oBkaVNhsjbsVhQXVEHhdMgEGVWPM77rHeB1YiPvoFvFwWwsK7VNy73MCUVYvT5JzXb4Kjkp3kKwjWTvqK,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,AAzUmKX8nTJepz9wHwp5k9vSkRJenFrH4AbwyoRT2rgs,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0324,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.62
Solana Puppy Pound #1655,EiKbY71GEtgHxXukzrHSyMwQpiQ6GPorbSCwdxKds4vA,https://www.arweave.net/PsHcEyfTjHtKnCqJeORgyZIZWlmLSjsIcfM0otQBOeI?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/EiKbY71GEtgHxXukzrHSyMwQpiQ6GPorbSCwdxKds4vA,3600,"4/11/2022, 12:20:21 PM",4/11/2022,2q558bJoCyNiJYzK65Yv2r6kXPTWmpxP6ja1NWkByGZc,57Scd8ewY5cx2ggfzPBGuFAHfZU6Rq56DEpB9rr2GwGgRmTFJGV2Wu4VS319eQrdkFfrm9CLFfkgLJ6Tzsy5eFcZ,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,J8N6czC4dsRswN8bLbX1wZcVWCuPWrMoPEfCnP7GTicX,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0258,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.29
Solana Puppy Pound #347,4tPPnVx1xjEL9DmMZ7ughBFaoKcqJPbgHR5kcCuMkK9T,https://www.arweave.net/dlpJCPK6jqkBl_dXnfaCNHypnvnIfdnD0SF3dLg-TeA?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/4tPPnVx1xjEL9DmMZ7ughBFaoKcqJPbgHR5kcCuMkK9T,4594,"4/11/2022, 3:25:52 PM",4/11/2022,3CCSy1vbrPDAVRvRSFLFdAQ5ANr53fXayaZX8ywrJMoM,E5u9AjwW5kaMUirymEYTvaKeq7cjWoobZpEaQXtniMmhpvsCAxdZ4HZcTUNBqDE9G18iauHPskKmNruT27q9uBo,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,HJHw3pcwooHUk8mxJPaNnxaA7s5Va4rGnNW6xSYXY75,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.032,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.6
Solana Puppy Pound #2093,6hfyBBBF2LRqC3vTqF54DKLHyUMoJBwdqNtTFKSDNRXr,https://www.arweave.net/OTD5ARMllRuDamks7I9SqOIMKyazJWtKdAhDJqe7F9A?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/6hfyBBBF2LRqC3vTqF54DKLHyUMoJBwdqNtTFKSDNRXr,9593,"4/11/2022, 3:56:39 PM",4/11/2022,DVb7mdTweVpjUYwLjb8QKY8wjZZfUZ8byFBCbzF1XFba,3L4EUFqyHfEuLJw1yjnq7kUbuarZgq1wY4deh5ms1h7oAGHxiMMS24yMgwzYoEeJTNF8HZSmLAtqeFjqrcVVyh61,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,8QsDrEwXmELp9YY1sAxoD54ZaGKNXGynZQ5qwvgv3Kbp,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #3561,4rYoi3Y1kPHNnCZBGK9q7cbwK94dsgSBQzb4ePzu6xfd,https://www.arweave.net/-Qv5AA2y4MNdtfJGkYmPoxL8ikmWgK-AyJpVZ9AuY88?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/4rYoi3Y1kPHNnCZBGK9q7cbwK94dsgSBQzb4ePzu6xfd,300,"4/11/2022, 4:01:42 PM",4/11/2022,7fuSCuMBdpJHN8zhE8jKdWgVadmH3FVYffE38y5GbmFX,DfB3cV4esw9DSS5vropWm5jh44iJ8ZBhX8kSaiDGgbpMaBgumxtP44enMK8f7yisxowL8LDsDew4pADchZBjBqF,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,BbgW9yDmGNxRjY8vuWh51TkFsnm6h9haNLYXKd4vBqZL,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0322,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.61
Solana Puppy Pound #2704,5q1Uhg62RMUq7zwX13ArKFEDcjDeuekYmVJu2dz1XN6a,https://www.arweave.net/l_n4u2800vRtO1KOWugHkjKmHUgjKh8X3yLzd5q-7UY?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/5q1Uhg62RMUq7zwX13ArKFEDcjDeuekYmVJu2dz1XN6a,5842,"4/11/2022, 6:56:26 PM",4/11/2022,6AfLPCsmGudxCUyn8ehdbnnrqoC7Wx1GFmLbtca7d1wc,4u8hCA7WAdq6sg4FeJdpo8DSkTPZGXo3TTPeT7jYhMm9FN88n4LnPzhGqVk1dZ2sgfiSR7ZGr7qa2Y2x9yJykmqR,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,Co9K2vnAXeTjfZ82sCuYZS32hNZsodHadB6rnkitSJi9,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0236,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.18
Solana Puppy Pound #2464,GYdgQBX5tSihGVxdrvZKgzSw8MdoEXV8MirikQqS3n8F,https://www.arweave.net/ADlpFko19br0_dX6UFY0cJO6UF1Cc82O9LKAv2hKJeE?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/GYdgQBX5tSihGVxdrvZKgzSw8MdoEXV8MirikQqS3n8F,7161,"4/11/2022, 6:57:05 PM",4/11/2022,2o4V2ajrRbU2TsLr7qwBmuNEZ1JNUmu6wFbPfoA22S1a,3RRGVofnBscAfstMSS2emZoDNe9dgsLH5yjLecJvgckWCLagmh4bU8fgirunjFU4e4KZwFUmC2UB4Gpqif1Jdixe,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,2V94ZrVkUXQiY1vSoZKdqmDN8Ab81W5vMe6SgWDyYMNE,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0238,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.19
Solana Puppy Pound #3309,7VzZm838VVhrjRN3rRvu9ZSijj1njd2KWdq35WTgFB1U,https://www.arweave.net/GrgrftpArAMTvgqxelci59wXSnLSjbNea7tzFSJVyOI?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/7VzZm838VVhrjRN3rRvu9ZSijj1njd2KWdq35WTgFB1U,2573,"4/12/2022, 1:21:27 AM",4/12/2022,GBLY6veU7iQEpydwQB34WNjP9XrtULTRXKBKnm6iRBPt,eWuQYnH28EymSrbiiAaioBVDNaCUeHooQ7QAFUphk4NUhgz5njZZWQfY4eis1T4AicBgdDzE4TDtSEWfPmxrUPj,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,6H38JmxsyDmuZsF9N36H9srT2SUhsoGA3cH7wc9LVuBE,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0324,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.62
Solana Puppy Pound #2959,e8oD6WjPsKH21GcB1eogBruW92bNTu6f48Bg46jLcRF,https://www.arweave.net/Y1tmS2BKDKJCo1ZQ8KlQNxp_F-cDrTBA3CZEdYp_B30?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/e8oD6WjPsKH21GcB1eogBruW92bNTu6f48Bg46jLcRF,1599,"4/12/2022, 2:20:16 AM",4/12/2022,HAWLiDLX5ozj2HdDyeHKWxVPRqVUZu9QoYwLUuMDeYDW,2514X5V3utvZpFBWj6yz2rr1Pvp7PmXpZv7avCcLjSFMeNBywhv7Bjpj8Moykne2X2Y484Xn26H1KNUUMC9dvTJz,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,GjcAhJdgt3t86Py2M75ptBhfmcPbtKMaf5EUL1cdBH1P,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.034,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.7
Solana Puppy Pound #216,2Y8VbtvsEfUjhkeXtQ7mw5xUXXs3FL2yZAwwGYQYaNuS,https://www.arweave.net/I20M3VnhjThLfgGAJeyiJmX_8MKTyF93ZexzFjhh_bI?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/2Y8VbtvsEfUjhkeXtQ7mw5xUXXs3FL2yZAwwGYQYaNuS,5363,"4/12/2022, 7:06:01 AM",4/12/2022,2qFaiEcq2RjocFpZdLZbAw2bv7vVNRzzTaW7sLPn1t1T,23pDwP9k8qekWxg4zVZ6c285Tj2P8H4ZzDspvjiAUW3iheCKQLX9rTfrrWmnMox6hBKpwumPeAYPZJMDmgifG4Lq,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,CEHhmyNUf877JbgupG1K6hzbujGaUgLdP9eRxxrpTkKK,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0242,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.21
Solana Puppy Pound #2217,EzNAQRmrPNwWzYffoXGNbc713txSYVciCYzpC16S9WLP,https://www.arweave.net/ysXE5jG5TSU7l8VSPc-9tv6-7AxjbNzGJ7woYOQW8A0?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/EzNAQRmrPNwWzYffoXGNbc713txSYVciCYzpC16S9WLP,420,"4/12/2022, 7:06:26 AM",4/12/2022,8pSy1qFJyMd7StuSFireVy8nt6pNyLuWri334k28JzSW,2932ioxmM1k5X14mJUxLZTiRpEMNMB9Tk63X2wSAZM1fEeQkv8Y6WUJKhN86Ar7iH6W4nQ2vUcKGuNGEDkXhAquU,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,CEHhmyNUf877JbgupG1K6hzbujGaUgLdP9eRxxrpTkKK,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0244,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.22
Solana Puppy Pound #2239,7z49QwFy4xH5o48wFYzprRffTnuC2wTArCnomzPjvjPM,https://www.arweave.net/Fm-xGT5Qe4sRcoJBYtSHPVuUte9VG50oD-O606XH3Ts?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/7z49QwFy4xH5o48wFYzprRffTnuC2wTArCnomzPjvjPM,2765,"4/12/2022, 7:07:07 AM",4/12/2022,6dfk5uk76AQ2qUrKifixdGapVsMTx6YAUkPhm99ogAwo,5TDKQhuqp8HT2wX5AnaaVp11gsF3oTcDiqEErk6yxK73HyHrHxNXanbjA3wSAWAeE3C2aKq7qrFYju7AaW5JMyWb,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,CEHhmyNUf877JbgupG1K6hzbujGaUgLdP9eRxxrpTkKK,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0246,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.23
Solana Puppy Pound #2266,BtuJ9k3C6zhNGpBFPtnwdEdbH38EU3vfJYbAtNpJJpLr,https://www.arweave.net/0gF01V1GNjLd4aGA6z7MYKvQMv57oatcxTnYwPR2RGE?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/BtuJ9k3C6zhNGpBFPtnwdEdbH38EU3vfJYbAtNpJJpLr,6042,"4/12/2022, 7:26:30 AM",4/12/2022,Fg8YAr87zZJnnZ8HYrwc2VeQynd7jU75zxNXU9zYq3iu,5TnvMQFXSPCsC8LQJcCdScnwREfRH7Sm62H6b3sprnyJ8kiYo9hEFuj739LJM3aXBkDs7T11N7iZdnzhe9z6koZZ,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,6NF9owAofLveeP5qLSJhd69rireShB9ELW5QhF6te99j,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0248,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.24
Solana Puppy Pound #416,593iSQHDuNEDCMz8VP8sHbzir4BNDHpfiSgP5oQgKpyp,https://www.arweave.net/vVK87tm0ybwrjvDM0ES_WIS9t07hqRqvKfWMCPjNLYI?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/593iSQHDuNEDCMz8VP8sHbzir4BNDHpfiSgP5oQgKpyp,1978,"4/12/2022, 7:28:50 AM",4/12/2022,AFFVCFizbFLNW3ehvAYmeDFgfKzf4uxq98dmghKJc1fK,2BRuQN3rP2eyuzngNV8GZ3AjsSXRUx1RKm9hrET4sAGAMPVvqxDfmLGCpmVghUXPww9zCWBhT82sbaZvtzGGYLZq,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,6NF9owAofLveeP5qLSJhd69rireShB9ELW5QhF6te99j,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.026,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.3
Solana Puppy Pound #4649,HTvudModwgm7DV4bYG61KEUrArnK3wayJiK5HSHg6Lhr,https://www.arweave.net/mophhVaQMZDoTfqxnWR9VdZM7WZLU_vOL_lUXUjGOc4?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/HTvudModwgm7DV4bYG61KEUrArnK3wayJiK5HSHg6Lhr,3437,"4/14/2022, 1:53:45 PM",4/14/2022,AKF3zen1GVD9bFMrgxeZ75TTwvBdy2jxJ6SPPoFB1Ncx,uMdxG83PboqpFYAPh5smFYPQsePCNHe2odQKM32gHFwwbNeocMD5o8wjGNyUD1cpyLsiiefLjAVc4H25okQXCzG,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,5WhvMmJS1bPnhxDbUntgp8dchDu5txSBehhNAKMkKA4a,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02778,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.389
Solana Puppy Pound #3002,Coxxqsr6giTkKgyXF6Npb4eDeFoFXPDhZMoopwRqkbkp,https://www.arweave.net/MQ6rw6o71kz1HeUYxrdCP656Pobp4Fa7sc5VUDmkR8o?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/Coxxqsr6giTkKgyXF6Npb4eDeFoFXPDhZMoopwRqkbkp,590,"4/14/2022, 12:15:09 PM",4/14/2022,4vaWWjMFrbwWzPeHtTpB42HDa6b6SriMDNFt4kK9ysbx,2cJGxMegVQJP2JyuTVxAGAmPg73fmpF7zGvRrEYK91G4YiJiDRiSacFM81RRzbR1oNSBbLGbbT5WtZAvcHJ1sJ8V,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,G5rtDm8aJbAmvCLVFVMGBKjaRuJ9nvCvidrm96jcdJn9,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0328,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.64
Solana Puppy Pound #5881,7hkHdKvk7YNSBFfc6srKSDCWihicdkeHvdq5YdNynmoM,https://www.arweave.net/nG1cQvHDJm5AjED79JxZMb7sk_goI0uLabezI7wlaDc?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/7hkHdKvk7YNSBFfc6srKSDCWihicdkeHvdq5YdNynmoM,2832,"4/14/2022, 2:03:56 PM",4/14/2022,HnhMabXx4fjge4cybBDwtg8LbyVhFawHoiwDjMgVMBrZ,5LCX3rsipGZPGNUUhMmWqUQABWX6GAizHyH2mudNvNKHBT5wQpocjfv6GorMfozDG5vbfeM45o2wMnSTYMgaFLrU,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,5WhvMmJS1bPnhxDbUntgp8dchDu5txSBehhNAKMkKA4a,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.022,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.1
